Y16-24,T,MED_E,NAC,RO	13027 	10266 	8816 	7938 	7445 	7670 	7367 	7614 	7872 	7402 	6246 	5555 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,NAC,RS	305714 	280000 	240000 	244246 	244800 	246452 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,NAC,SE	218368 	213803 	206619 	196937 	193920 	188921 	190722 	180589 	169740 	169937 	158612 b	149451 	140355 	137547 	133917 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,NAC,SI	13135 	12567 	11903 	11959 	11451 	11475 	11849 	11794 	11596 	11960 	10768 	9832 	2228939 	2116799 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,NAC,SK	: 	6907 	6659 	6638 	6306 	6355 	6705 	5991 	5750 	5483 	159287 	144915 	127210 	110021 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,NAC,TR	: 	12071 	10296 	9125 	8331 	7362 	7078 	6263 	5718 	5625 	5121 	4904 	3896 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,NAC,UK	: 	17299 b	16011 	15731 	15403 	14555 	14131 b	13740 	13359 	13563 	14787 	14464 	13045 	12176 b	: 	: 	10674 	9882 	8818 	9341 	8299 	8277 	8145 
Y16-24,T,MED_E,PPS,AT	23644 	23003 	22092 	21357 	22035 	21414 	20599 	20574 	19884 	19923 	19339 b	17923 	17862 	17245 	16389 	15388 b	16070 	15166 	13860 	13739 	13255 	12669 	13081 
Y16-24,T,MED_E,PPS,BE	20223 	19119 	19688 	18808 	18478 	18955 	17874 	17362 	16831 	17137 	15923 	15461 	15083 	15036 	14857 	15671 b	15498 	14446 	14510 	12949 	13065 	12343 	12244 
Y16-24,T,MED_E,PPS,BG	7006 	7168 	6206 b	6663 	6639 	6021 	5591 	5551 	5709 	5893 	4826 	3226 	3287 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,CH	26400 	26477 	27462 	25656 	25438 b	25034 	23790 	22509 	21487 	21852 	20942 	20808 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,CY	16278 	15469 	15088 	14346 	14872 	15724 	18139 	18073 	17210 	18014 	17875 b	18624 	16684 	15075 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,CZ	13365 	12501 	12380 	11409 	10672 	10118 	9986 	9589 	9376 	10090 	9620 	8777 	8373 	7667 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,DE	20313 	19552 	19808 	19661 	18104 	19109 	18787 	17609 	16768 	17059 	17291 	16529 	14855 	15107 b	: 	: 	15213 	13975 	13127 	12888 	12683 	11850 	11568 
Y16-24,T,MED_E,PPS,DK	17429 	16740 	17249 	16564 	16029 	15391 	15730 	16587 b	14631 	15313 	14834 	14854 	13906 	13050 	13147 	13906 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,EA	17036 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,EA18	17095 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,EA19	17036 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,EE	12972 	12133 	11542 	10423 	9241 b	8483 	7734 	7407 	7294 	8356 	7774 	6730 	5844 	4807 	4524 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,EL	7798 	7838 	7781 	7505 	7138 	6886 	8400 	10204 	10725 	11528 	11141 	10421 	9906 	10069 	9695 	9447 b	8948 	8554 	7817 	7562 	7184 	6342 	6306 
Y16-24,T,MED_E,PPS,ES	13716 	13690 	12738 	11873 	11904 	12153 	12334 	13030 	13653 	14930 	14094 b	12526 	11779 	11314 	11442 b	: 	10619 	9714 	8251 	7738 	7423 	6958 	6899 
Y16-24,T,MED_E,PPS,EU	15700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13087 e	12167 e	11228 e	11022 e	10373 e	9983 e	9828 e
Y16-24,T,MED_E,PPS,EU27	15750 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,EU28	15700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,FI	17123 	16833 	16920 	16417 	16738 	16935 	16596 	16005 	15123 	15557 	14651 	13659 	13353 	12395 	11437 b	: 	11328 	11015 	10284 	10117 	9792 	9288 	: 
Y16-24,T,MED_E,PPS,FR	18438 	18428 	18539 	17831 	16877 	16846 	16485 	15743 	15675 	15309 	15742 b	13422 	13550 	13442 	12700 b	: 	13580 	12511 	11600 	11371 	10248 	10343 	9650 
Y16-24,T,MED_E,PPS,HR	9698 	9101 	8541 	8066 	7181 	6823 	7092 	7040 	7357 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,HU	7992 	7410 	7322 	7018 	6631 	6530 	6957 	6504 	6239 	6302 	5935 	6151 	5826 	5357 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,IE	: 	15924 	16484 	15223 	14558 	14882 	14587 	14651 	15640 	17542 	17679 	17014 	15391 	15000 	14492 	14021 b	14360 	12396 	11556 	11137 	9694 	9101 	8676 
Y16-24,T,MED_E,PPS,IS	: 	: 	23576 	21066 	20431 	19942 	18437 	18052 	17396 	20877 	21840 	19927 	18609 	16866 	15906 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,IT	14911 	14820 	14889 	13715 	13659 	13793 	13843 	14276 	13764 	14258 	13925 	13315 	12778 	12785 	12392 b	: 	10623 	10329 	9399 	8860 	8108 	8042 	7963 
Y16-24,T,MED_E,PPS,LT	10483 	9322 	9302 	8161 	7612 	7351 	6631 	5602 	5590 	7440 	6718 	5864 	4824 	3977 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,LU	28189 	24335 	24762 b	25131 	24243 	23987 	23286 	23578 	22280 	23379 	25156 	24036 	23549 	25642 	24202 	24275 b	21288 	20641 	18460 	18747 	19297 	17334 	17877 
Y16-24,T,MED_E,PPS,LV	10174 	9281 	9161 	8004 	7488 	6421 	6101 	5696 	5852 	7599 	7681 	6031 	4722 	4173 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,MK	: 	4632 	4558 	4165 	3780 	3639 	3503 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,MT	18783 	18059 	17466 	17212 	15802 	15378 	14891 	14279 	13646 	14486 	14490 	13444 	13143 	13295 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,NL	18585 	18524 	18898 b	17400 	16842 	17789 	17194 	17313 	17752 	18180 	17962 	16845 	15795 	15397 b	: 	: 	12065 	11902 	11870 	10955 	10269 	9443 	9269 
Y16-24,T,MED_E,PPS,NO	20537 	20683 	22416 	22942 	23000 	21735 	21659 	20174 	19232 	19851 	18896 	17609 	17904 	16613 	16663 	16387 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,PL	10471 	9950 	9771 	8920 	8405 	8361 	7833 	7703 	6982 	6855 	6295 	5113 	4587 	4268 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,PT	10033 	9708 	9615 	9183 	8844 	8735 	8899 	8788 	8894 	9053 	9095 	8733 	8433 	8152 	8006 b	: 	8068 	7606 	7179 	6990 	6789 	6574 	6459 
Y16-24,T,MED_E,PPS,RO	5419 	4421 	3827 	3362 	3138 	3316 	3146 	3150 	3225 	3186 	2938 	2734 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,RS	4852 	4617 	4085 	4127 	4104 	4298 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,SE	18060 	17938 	18395 	17238 	16942 	17113 	16781 	15818 	14851 	15659 	14835 b	13633 	12702 	12418 	11883 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,SI	15682 	15042 	14724 	14646 	13776 	13761 	13950 	13702 	13190 	14447 	13652 	12825 	12136 	11651 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,SK	: 	10165 	10027 	9789 	9081 	9029 	9484 	8527 	7859 	7592 	6655 	5496 	4596 	3875 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,TR	: 	6206 	5898 	5250 	5131 	4878 	4873 	4495 	4172 	4326 	4090 	4080 	3481 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MED_E,PPS,UK	: 	16957 b	15988 	16503 	15728 	15371 	14954 b	14575 	14447 	15745 	18197 	18771 	17304 	16226 b	: 	: 	14798 	13445 	12099 	12972 	11628 	11331 	11652 
Y16-24,T,MEI_E,EUR,AT	27121 	26013 	24107 	24098 	24918 	23793 	23551 	22944 	22860 	21990 	21402 b	19321 	19073 	19147 	17884 	17401 b	16513 	16295 	15388 	14872 	14976 	15381 	15281 
Y16-24,T,MEI_E,EUR,BE	23970 	22712 	22226 	21529 	21705 	22087 	20812 	20206 	20037 	19395 	18254 	17788 	17727 	17272 	16202 	17087 b	16989 	16032 	15080 	14157 	14726 	14368 	13939 
Y16-24,T,MEI_E,EUR,BG	4376 	4156 	3567 b	3855 	3654 	3448 	3196 	3310 	3381 	3284 	2690 	1651 	1576 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,CH	47000 	46058 	46988 	40801 	40515 b	43089 	41273 	35976 	33018 	31147 	29759 	30655 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,CY	15861 	15748 	15787 	15426 	16902 	17182 	18369 	18005 	17661 	17387 	17625 b	18293 	16469 	15044 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,CZ	9833 	8792 	8276 	7912 	8013 	7940 	8083 	7746 	7535 	7920 	6578 	5947 	5327 	4926 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,DE	22687 	22460 	21942 	21747 	20997 	21006 	20153 	20083 	19449 	19056 	19125 	18492 	16526 	17035 b	: 	: 	16183 	15835 	14923 	14338 	14945 	14348 	13794 
Y16-24,T,MEI_E,EUR,DK	26721 	26549 	26182 	24685 	24246 	23477 	24124 	24694 b	21835 	21809 	21652 	21701 	20286 	19332 	19374 	19158 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,EA	19490 e	19190 e	18699 e	18283 e	18094 e	18123 e	17890 e	17850 e	18037 e	17689 e	17657 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,EA18	19595 e	19312 	18825 	18416 	18094 	18036 	17800 	17751 	17873 	17539 	17186 	15699 	14891 	14846 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,EA19	19490 e	19190 	18699 	18283 	17958 	17897 	17653 	17592 	17710 	17394 	17033 	15544 	14733 	14686 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,EE	10985 	9847 	9628 	9156 	8545 b	7383 	6512 	5950 	6211 	7039 	6278 	5497 	4296 	3584 	3329 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,EL	7769 	7608 	7399 	7528 	7472 	7458 	8933 	11064 	12133 	12205 	11444 	11150 	10779 	10297 	9140 	8652 b	7813 	7709 	7262 	7618 	6841 	5803 	5669 
Y16-24,T,MEI_E,EUR,ES	14979 	14837 	13944 	12968 	13130 	13483 	13941 	14653 	15366 	15589 	14796 b	12404 	11993 	11455 	11010 b	: 	10043 	9330 	8207 	7668 	7337 	6962 	6771 
Y16-24,T,MEI_E,EUR,EU	17884 e	17527 e	17060 e	16685 e	16299 e	15826 e	15570 e	15353 e	15157 e	14918 e	15008 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14253 e	13373 e	12634 e	12226 e	11487 e	11104 e	10831 e
Y16-24,T,MEI_E,EUR,EU27	17975 e	17622 	17157 	16783 	16398 	15919 	15655 	15434 	15233 	14918 	15008 	14033 	13035 e	12742 e	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,EU28	17884 e	17527 	17060 	16685 	16299 	15826 	15569 	15353 	15157 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,FI	23088 	22556 	22417 	21785 	22307 	22288 	21717 	20868 	19824 	19699 	18923 	18162 	17830 	16829 	16393 b	: 	13925 	13715 	12868 	12546 	12300 	11889 	: 
Y16-24,T,MEI_E,EUR,FR	21928 	21918 	21852 	21687 	21191 	21396 	20555 	20333 	20873 	19684 	19611 b	15958 	16028 	16265 	15147 b	: 	15122 	14561 	14735 	13547 	13206 	13122 	12032 
Y16-24,T,MEI_E,EUR,HR	7123 	6473 	5955 	5705 	5286 	5310 	5642 	5796 	6213 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,HU	5632 	5076 	4802 	4388 	4633 	4367 	4810 	4575 	4240 	4693 	4318 	3995 	4306 	3868 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,IE	: 	24142 	23233 	20736 	19960 	19889 	19841 	19348 	22254 	24960 	25422 	24133 	22676 	20857 	20955 	18608 b	15203 	13205 	12724 	13433 	10415 	9630 	9412 
Y16-24,T,MEI_E,EUR,IS	: 	: 	32612 	27256 	24822 	23393 	21170 	19862 	19430 	24377 	36616 	32973 	31269 	25799 	23723 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,IT	17184 	16830 	16380 	16165 	15969 	16138 	16483 	16543 	16677 	16487 	15873 	15415 	14901 	15098 	14742 b	: 	10018 	9604 	9185 	8814 	7893 	7090 	7756 
Y16-24,T,MEI_E,EUR,LT	7695 	6579 	6498 	6012 	5797 	5558 	4721 	4088 	4469 	5758 	4721 	3985 	3009 	2582 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,LU	42973 	34155 	33350 b	34418 	32391 	34219 	33182 	33006 	32575 	29954 	31557 	29930 	30342 	28528 	27881 	26841 b	22161 	22039 	20762 	21446 	21232 	21395 	19934 
Y16-24,T,MEI_E,EUR,LV	8376 	7710 	7029 	6375 	6085 	5259 	5161 	4660 	5155 	6599 	6057 	4304 	3265 	2629 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,MK	: 	2316 	2277 	2205 	2088 	2050 	1929 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,MT	16751 	16259 	15195 	15074 	14065 	13269 	12313 	11746 	11597 	12081 	11717 	10630 	10504 	10288 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,NL	22456 	21846 	21499 b	20754 	20387 	19939 	20208 	19546 	20102 	20127 	19603 	18776 	17395 	16944 b	: 	: 	12945 	12166 	12154 	11209 	11326 	11463 	10770 
Y16-24,T,MEI_E,EUR,NO	31823 	31447 	33512 	34216 	36767 	36153 	34902 	30525 	27923 	28298 	26619 	24461 	26633 	25405 	26484 	29969 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,PL	6401 	5898 	5823 	5641 	5397 	5307 	5198 	5250 	4641 	5429 	4485 	3738 	3284 	2704 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,PT	9883 	9425 	9266 	9040 	8469 	8448 	8880 	9181 	9638 	9129 	9521 	9332 	8797 	8927 	8440 b	: 	7168 	6473 	6085 	5864 	5832 	5533 	5218 
Y16-24,T,MEI_E,EUR,RO	3249 	2561 	2264 	2002 	1964 	1960 	2036 	2063 	2131 	2298 	2150 	1852 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,RS	2829 	2658 	2404 	2473 	2469 	2538 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,SE	24363 	23641 	23409 	23169 	23481 	22633 	21608 	19393 	16229 	17944 	17594 b	16331 	15274 	15427 	14806 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,SI	13757 	13272 	12713 	12832 	12070 	12099 	12642 	12569 	12410 	12728 	11501 	10595 	10094 	9495 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,SK	: 	7074 	6811 	7047 	6933 	6749 	7171 	6504 	6325 	6005 	5071 	4199 	3820 	3000 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,TR	: 	4571 	4340 	4014 	4111 	3991 	3799 	4068 	3378 	3741 	3719 	3422 	2965 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,EUR,UK	: 	22935 b	22518 	22713 	22267 	19823 	19353 b	18843 	18480 	16886 	21044 	22728 	20912 	20122 b	: 	: 	18983 	16326 	14592 	15136 	11246 	11293 	11530 
Y16-24,T,MEI_E,NAC,AT	27121 	26013 	24107 	24098 	24918 	23793 	23551 	22944 	22860 	21990 	21402 b	19321 	19073 	19147 	17884 	17401 b	16513 	16295 	15494 	14941 	14622 	14735 	15036 
Y16-24,T,MEI_E,NAC,BE	23970 	22712 	22226 	21529 	21705 	22087 	20812 	20206 	20037 	19395 	18254 	17788 	17727 	17272 	16202 	17087 b	16989 	16032 	15185 	14225 	14346 	13731 	13703 
Y16-24,T,MEI_E,NAC,BG	8559 	8129 	6976 b	7540 	7146 	6743 	6251 	6474 	6612 	6424 	5260 	3228 	3082 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,CH	52250 	50213 	50178 	49557 	49878 b	51935 	50873 	49658 	49857 	49443 	48885 	48218 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,CY	15861 	15748 	15787 	15426 	16902 	17182 	18369 	18005 	17661 	17387 	10269 b	10533 	9500 	8753 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,CZ	258870 	237686 	225764 	217869 	208172 	199679 	198768 	195859 	199190 	197581 	182636 	168551 	158659 	157110 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,DE	22687 	22460 	21942 	21747 	20997 	21006 	20153 	20083 	19449 	19056 	19125 	18492 	16526 	17035 b	: 	: 	16183 	15835 	15024 	14401 	14591 	13746 	13573 
Y16-24,T,MEI_E,NAC,DK	198766 	197661 	195282 	184023 	180825 	174752 	179742 	183902 b	162589 	162605 	161323 	161867 	151170 	143828 	143961 	142355 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,EA	19490 e	: 	18640.3 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,EA18	19595 e	: 	18765.0 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,EA19	19490 e	: 	18640.3 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,EE	10985 	9847 	9628 	9156 	8545 b	7383 	6512 	5950 	6211 	7039 	6278 	5497 	4296 	3584 	3329 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,EL	7769 	7608 	7399 	7528 	7472 	7458 	8933 	11064 	12133 	12205 	11444 	11150 	10779 	10297 	9140 	8652 b	7813 	7460 	7134 	7000 	6209 	5222 	4850 
Y16-24,T,MEI_E,NAC,ES	14979 	14837 	13944 	12968 	13130 	13483 	13941 	14653 	15366 	15589 	14796 b	12404 	11993 	11455 	11010 b	: 	10043 	9330 	8247 	7645 	7089 	6820 	6467 
Y16-24,T,MEI_E,NAC,EU	68184 e	: 	59244.6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,EU27	68312 e	: 	59370.5 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,EU28	68184 e	: 	59244.6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,FI	23088 	22556 	22417 	21785 	22307 	22288 	21717 	20868 	19824 	19699 	18923 	18162 	17830 	16829 	16393 b	: 	13925 	13715 	12948 	12409 	12057 	11414 	: 
Y16-24,T,MEI_E,NAC,FR	21928 	21918 	21852 	21687 	21191 	21396 	20555 	20333 	20873 	19684 	19611 b	15958 	16028 	16265 	15147 b	: 	15122 	14561 	14829 	13656 	13078 	13053 	12075 
Y16-24,T,MEI_E,NAC,HR	53161 	48759 	45339 	43556 	40061 	39938 	41968 	42248 	45605 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,HU	1741457 	1580811 	1488466 	1354554 	1375266 	1263254 	1343902 	1260200 	1188684 	1180348 	1085375 	1055682 	1068081 	973385 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,IE	: 	24142 	23233 	20736 	19960 	19889 	19841 	19348 	22254 	24960 	25422 	24133 	22676 	20857 	20955 	18608 b	15203 	13205 	12703 	12750 	10493 	9972 	9485 
Y16-24,T,MEI_E,NAC,IS	: 	: 	4771067 	4220885 	4030666 	3759924 	3417310 	3215481 	3354913 	3506134 	3208649 	2893699 	2446189 	2248133 	2055634 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,IT	17184 	16830 	16380 	16165 	15969 	16138 	16483 	16543 	16677 	16487 	15873 	15415 	14901 	15098 	14742 b	: 	10018 	9604 	9220 	8782 	7985 	7799 	7671 
Y16-24,T,MEI_E,NAC,LT	7695 	6579 	6498 	6012 	20017 	19189 	16299 	14115 	15431 	19882 	16300 	13758 	10388 	8914 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,LU	42973 	34155 	33350 b	34418 	32391 	34219 	33182 	33006 	32575 	29954 	31557 	29930 	30342 	28528 	27881 	26841 b	22161 	22039 	20907 	21549 	20684 	20447 	19596 
Y16-24,T,MEI_E,NAC,LV	8376 	7710 	7029 	6375 	6085 	5259 	5161 	4660 	5155 	6599 	6057 	4304 	3265 	2629 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,MK	: 	142643 	140279 	135911 	128573 	126114 	118618 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,MT	16751 	16259 	15195 	15074 	14065 	13269 	12313 	11746 	11597 	12081 	11717 	10630 	4516 	4403 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,NL	22456 	21846 	21499 b	20754 	20387 	19939 	20208 	19546 	20102 	20127 	19603 	18776 	17395 	16944 b	: 	: 	12945 	12166 	12242 	11245 	10997 	10918 	10548 
Y16-24,T,MEI_E,NAC,NO	296809 	292162 	299918 	285855 	287027 	270245 	272004 	244334 	243708 	232712 	213394 	196840 	213307 	212633 	211961 	225023 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,PL	27249 	25735 	24364 	23605 	22654 	22206 	21417 	20971 	20084 	19068 	16971 	14565 	13213 	12241 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,PT	9883 	9425 	9266 	9040 	8469 	8448 	8880 	9181 	9638 	9129 	9521 	9332 	8797 	8927 	8440 b	: 	7168 	6473 	6122 	5808 	5695 	5412 	5125 
Y16-24,T,MEI_E,NAC,RO	14846 	11498 	10062 	8895 	8678 	8740 	8629 	8690 	9036 	8464 	7172 	6529 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,RS	343300 	327272 	290202 	290130 	279358 	287112 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,SE	234740 	223852 	218953 	210807 	203142 	197002 	195112 	184958 	172338 	172535 	162742 b	151137 	141773 	140758 	135089 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,SI	13757 	13272 	12713 	12832 	12070 	12099 	12642 	12569 	12410 	12728 	11501 	10595 	2418160 	2270061 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,SK	: 	7074 	6811 	7047 	6933 	6749 	7171 	6504 	6325 	6005 	171286 	156346 	147456 	120066 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,TR	: 	15283 	13131 	11667 	10416 	9232 	8882 	8121 	7307 	7132 	6644 	6190 	4973 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y16-24,T,MEI_E,NAC,UK	: 	20107 b	18453 	18309 	17950 	16835 	15693 b	16354 	15853 	15045 	16757 	15553 	14256 	13759 b	: 	: 	11569 	10754 	9870 	10479 	9152 	9360 	8947 
Y16-24,T,MEI_E,PPS,AT	24981 	24533 	23472 	22773 	23255 	22533 	22249 	21835 	21186 	20919 	20871 b	18953 	18610 	18539 	17313 	16825 b	17045 	16086 	14563 	14072 	13762 	13348 	13885 
Y16-24,T,MEI_E,PPS,BE	21634 	20878 	21268 	19806 	19591 	20113 	18879 	18339 	17841 	17566 	16993 	16517 	16661 	16184 	15208 	16838 b	16972 	15672 	15306 	14292 	14342 	13148 	13272 
Y16-24,T,MEI_E,PPS,BG	8822 	8714 	7633 b	7964 	7453 	6957 	6368 	6623 	6595 	6681 	5902 	3678 	3645 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
